KeywordCount,Storage(Bits)
2359,1207808
2360,1208320
2361,1208832
2362,1209344
2363,1209856
2364,1210368
2365,1210880
2366,1211392
2367,1211904
2368,1212416
2369,1212928
2370,1213440
2371,1213952
2372,1214464
2373,1214976
2374,1215488
2375,1216000
2376,1216512
2377,1217024
2378,1217536
2379,1218048
2380,1218560
2381,1219072
2382,1219584
2383,1220096
2384,1220608
2385,1221120
2386,1221632
2387,1222144
2388,1222656
2389,1223168
2390,1223680
2391,1224192
2392,1224704
2393,1225216
2394,1225728
2395,1226240
2396,1226752
2397,1227264
2398,1227776
2399,1228288
2400,1228800
2401,1229312
2402,1229824
2403,1230336
2404,1230848
2405,1231360
2406,1231872
2407,1232384
2408,1232896
