KeywordCount, Counter, Storage(Bytes)
894,42089,29092.61952
895,42143,29125.1616
896,42197,29157.70368
897,42251,29190.245759999998
898,42305,29222.787839999997
899,42359,29255.32992
900,42413,29287.872
901,42467,29320.41408
902,42521,29352.956159999998
903,42575,29385.498239999997
904,42629,29418.04032
905,42683,29450.5824
906,42737,29483.12448
907,42791,29515.666559999998
908,42845,29548.208639999997
909,42899,29580.75072
910,42953,29613.2928
911,43007,29645.83488
912,43061,29678.376959999998
913,43115,29710.919039999997
914,43169,29743.46112
915,43223,29776.0032
916,43277,29808.54528
917,43331,29841.087359999998
918,43385,29873.629439999997
919,43439,29906.17152
920,43493,29938.7136
921,43547,29971.25568
922,43601,30003.797759999998
923,43655,30036.339839999997
924,43709,30068.88192
925,43763,30101.424
926,43817,30133.96608
927,43871,30166.508159999998
928,43925,30199.050239999997
929,43979,30231.59232
930,44033,30264.1344
931,44087,30296.67648
932,44141,30329.218559999998
933,44195,30361.76064
934,44249,30394.30272
935,44303,30426.8448
936,44357,30459.38688
937,44411,30491.928959999997
938,44465,30524.47104
939,44519,30557.01312
940,44573,30589.5552
941,44627,30622.097279999998
942,44681,30654.639359999997
943,44735,30687.18144
944,44789,30719.72352
945,44843,30752.2656
946,44897,30784.807679999998
947,44951,30817.349759999997
948,45005,30849.89184
949,45059,30882.43392
950,45113,30914.976
951,45167,30947.518079999998
952,45221,30980.060159999997
953,45275,31012.60224
954,45329,31045.14432
955,45383,31077.6864
956,45437,31110.228479999998
957,45491,31142.770559999997
958,45545,31175.31264
959,45599,31207.85472
960,45653,31240.3968
961,45707,31272.938879999998
962,45761,31305.480959999997
963,45815,31338.02304
964,45870,31844.390399999997
965,45925,31877.423999999995
966,45980,31910.457599999998
967,46035,31943.491199999997
968,46090,31976.524799999996
969,46145,32009.558399999998
970,46200,32042.591999999997
971,46255,32075.625599999996
972,46310,32108.659199999995
973,46365,32141.692799999997
974,46420,32174.726399999996
975,46475,32207.759999999995
976,46530,32240.793599999997
977,46585,32273.827199999996
978,46640,32306.860799999995
979,46695,32339.894399999997
980,46750,32372.927999999996
981,46805,32405.961599999995
982,46860,32438.995199999998
983,46915,32472.028799999996
984,46970,32505.062399999995
985,47025,32538.095999999998
986,47080,32571.129599999997
987,47135,32604.163199999995
988,47190,32637.196799999998
989,47245,32670.230399999997
990,47300,32703.263999999996
991,47355,32736.297599999998
992,47410,32769.3312
993,47465,32802.364799999996
994,47520,32835.39839999999
995,47575,32868.432
996,47630,32901.465599999996
997,47685,32934.49919999999
998,47740,32967.5328
999,47795,33000.566399999996
1000,47850,33033.59999999999
1001,47905,33066.6336
1002,47960,33099.667199999996
1003,48015,33132.70079999999
1004,48070,33165.7344
1005,48125,33198.768
1006,48180,33231.80159999999
1007,48235,33264.8352
1008,48290,33297.8688
1009,48345,33330.90239999999
1010,48400,33363.936
1011,48455,33396.9696
1012,48510,33430.00319999999
1013,48565,33463.0368
1014,48620,33496.0704
1015,48675,33529.10399999999
1016,48730,33562.137599999995
1017,48785,33595.1712
1018,48840,33628.20479999999
1019,48895,33661.238399999995
1020,48950,33694.272
1021,49005,33727.30559999999
1022,49060,33760.339199999995
1023,49115,33793.3728
1024,49170,33826.40639999999
1025,49225,33859.439999999995
1026,49280,33892.4736
1027,49335,33925.50719999999
1028,49390,33958.540799999995
1029,49445,33991.5744
1030,49500,34024.60799999999
1031,49555,34057.641599999995
1032,49610,34090.6752
1033,49665,34123.70879999999
1034,49720,34156.742399999996
1035,49775,34189.776
1036,49830,34222.80959999999
1037,49885,34255.843199999996
1038,49940,34288.8768
1039,49995,34321.91039999999
1040,50050,34354.943999999996
1041,50105,34387.9776
1042,50160,34421.01119999999
1043,50215,34454.044799999996
1044,50270,34487.0784
1045,50325,34520.111999999994
1046,50380,34553.145599999996
1047,50435,34586.1792
1048,50490,34619.212799999994
1049,50545,34652.246399999996
1050,50600,34685.28
1051,50655,34718.313599999994
1052,50710,34751.3472
1053,50766,35301.95136000001
1054,50822,35335.47648
1055,50878,35369.0016
1056,50934,35402.52672
1057,50990,35436.05184
1058,51046,35469.576960000006
1059,51102,35503.10208
1060,51158,35536.6272
1061,51214,35570.15232
1062,51270,35603.67744
1063,51326,35637.202560000005
1064,51382,35670.727679999996
1065,51438,35704.2528
1066,51494,35737.77792
1067,51550,35771.30304
1068,51606,35804.828160000005
1069,51662,35838.35328
1070,51718,35871.8784
1071,51774,35905.40352
1072,51830,35938.92864
1073,51886,35972.453760000004
1074,51942,36005.97888
1075,51998,36039.504
1076,52054,36073.02912000001
1077,52110,36106.55424
1078,52166,36140.07936
1079,52222,36173.60448
1080,52278,36207.1296
1081,52334,36240.654720000006
1082,52390,36274.17984
1083,52446,36307.70496
1084,52502,36341.23008
1085,52558,36374.7552
1086,52614,36408.280320000005
1087,52670,36441.80544
1088,52726,36475.33056
1089,52782,36508.85568
1090,52838,36542.3808
1091,52894,36575.905920000005
1092,52950,36609.431039999996
1093,53006,36642.95616
1094,53062,36676.48128
1095,53118,36710.0064
1096,53174,36743.531520000004
1097,53230,36777.05664
1098,53286,36810.58176
1099,53342,36844.10688000001
1100,53398,36877.632
1101,53454,36911.15712
1102,53510,36944.68224
1103,53566,36978.20736
1104,53622,37011.732480000006
1105,53678,37045.2576
1106,53734,37078.78272
1107,53790,37112.30784
1108,53846,37145.83296
1109,53902,37179.358080000005
1110,53958,37212.8832
1111,54014,37246.40832
1112,54070,37279.93344
1113,54126,37313.45856
1114,54182,37346.983680000005
1115,54238,37380.508799999996
1116,54294,37414.03392
1117,54350,37447.55904
1118,54406,37481.08416
1119,54462,37514.609280000004
1120,54518,37548.1344
1121,54574,37581.65952
1122,54630,37615.18464
1123,54686,37648.70976
1124,54742,37682.23488
1125,54798,37715.76
1126,54854,37749.28512
1127,54910,37782.810240000006
1128,54966,37816.33536
1129,55022,37849.86048
1130,55078,37883.3856
1131,55134,37916.91072
1132,55190,37950.435840000006
1133,55246,37983.96096
1134,55302,38017.48608
1135,55358,38051.0112
1136,55414,38084.53632
1137,55470,38118.061440000005
1138,55526,38151.586559999996
1139,55582,38185.11168
1140,55638,38218.6368
1141,55694,38252.16192
1142,55750,38285.687040000004
1143,55806,38319.21216
1144,55863,38915.03616
1145,55920,38949.0528
1146,55977,38983.06944
1147,56034,39017.086079999994
1148,56091,39051.102719999995
1149,56148,39085.11936
1150,56205,39119.136
1151,56262,39153.15264
1152,56319,39187.16928
1153,56376,39221.18592
1154,56433,39255.20256
1155,56490,39289.2192
1156,56547,39323.235839999994
1157,56604,39357.252479999996
1158,56661,39391.26912
1159,56718,39425.28576
1160,56775,39459.3024
1161,56832,39493.31904
1162,56889,39527.335680000004
1163,56946,39561.35232
1164,57003,39595.36896
1165,57060,39629.385599999994
1166,57117,39663.402239999996
1167,57174,39697.41888
1168,57231,39731.43552
1169,57288,39765.45216
1170,57345,39799.468799999995
1171,57402,39833.48544
1172,57459,39867.50208
1173,57516,39901.51872
1174,57573,39935.53536
1175,57630,39969.551999999996
1176,57687,40003.56864
1177,57744,40037.58528
